AGO,AO,co2_prod,1999,1.088
AGO,AO,co2_prod,2000,0.976
AGO,AO,co2_prod,2001,0.939
AGO,AO,co2_prod,2002,0.918
AGO,AO,co2_prod,2003,0.965
AGO,AO,co2_prod,2004,0.906
AGO,AO,co2_prod,2005,0.791
AGO,AO,co2_prod,2006,0.850
AGO,AO,co2_prod,2007,0.841
AGO,AO,co2_prod,2008,0.864
AGO,AO,co2_prod,2009,0.918
AGO,AO,co2_prod,2010,0.984
AGO,AO,co2_prod,2011,0.964
AGO,AO,co2_prod,2012,1.030
AGO,AO,co2_prod,2013,0.983
AGO,AO,co2_prod,2014,0.913
AGO,AO,co2_prod,2015,0.925
AGO,AO,co2_prod,2016,0.823
AGO,AO,co2_prod,2017,0.749
AGO,AO,co2_prod,2018,0.685
AGO,AO,co2_prod,2019,0.594
AGO,AO,coef_ineq,2015,37.860
AGO,AO,coef_ineq,2016,37.551
AGO,AO,coef_ineq,2017,37.266
AGO,AO,coef_ineq,2018,37.010
AGO,AO,coef_ineq,2019,40.658
AGO,AO,cooking_fuel,2015,7.828
AGO,AO,diff_hdi_phdi,1999,2.168
AGO,AO,diff_hdi_phdi,2000,1.842
AGO,AO,diff_hdi_phdi,2001,2.051
AGO,AO,diff_hdi_phdi,2002,1.970
AGO,AO,diff_hdi_phdi,2003,2.123
AGO,AO,diff_hdi_phdi,2004,2.059
AGO,AO,diff_hdi_phdi,2005,2.217
AGO,AO,diff_hdi_phdi,2006,1.944
